matchid,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
6300320,The Sapphire Flame,Viscous,Infernus,Haze,Dynamo,Wraith,Seven,Abrams,Ivy,Vindicta,Grey Talon,Bebop,McGinnis
6300321,The Sapphire Flame,Kelvin,Haze,Lash,Shiv,Wraith,Yamato,Abrams,Seven,Paradox,Vindicta,Pocket,Warden
6300323,The Sapphire Flame,Seven,Wraith,McGinnis,Yamato,Pocket,Shiv,Abrams,Grey Talon,Infernus,Haze,Viscous,Vindicta
6300324,The Sapphire Flame,Seven,Yamato,Lady Geist,Paradox,Wraith,Infernus,Bebop,Abrams,Haze,Pocket,Vindicta,Warden
6300326,The Sapphire Flame,Infernus,Paradox,Shiv,Mo & Krill,Yamato,Seven,Haze,Abrams,Bebop,Grey Talon,Lash,Vindicta
6300328,The Amber Hand,Abrams,Dynamo,McGinnis,Haze,Vindicta,Ivy,Seven,Bebop,Grey Talon,Infernus,Warden,Lash
6300329,The Amber Hand,Bebop,Infernus,Paradox,Abrams,Shiv,Dynamo,Grey Talon,Vindicta,McGinnis,Seven,Pocket,Haze
6300330,The Amber Hand,Wraith,Lash,Pocket,Warden,Seven,Vindicta,Bebop,Dynamo,Lady Geist,Kelvin,Infernus,Haze
6300331,The Amber Hand,Pocket,Yamato,Seven,Vindicta,Grey Talon,Haze,Lady Geist,Wraith,Viscous,McGinnis,Dynamo,Infernus
6300332,The Sapphire Flame,Pocket,Warden,Vindicta,Grey Talon,Wraith,Lady Geist,Haze,Ivy,Infernus,Seven,McGinnis,Bebop
6300333,The Sapphire Flame,Yamato,Vindicta,Bebop,Seven,Kelvin,Pocket,Ivy,Abrams,Shiv,Haze,Grey Talon,Wraith
6300335,The Amber Hand,Shiv,Yamato,McGinnis,Wraith,Vindicta,Lady Geist,Infernus,Dynamo,Lash,Bebop,Seven,Haze
6300336,The Amber Hand,Mo & Krill,Kelvin,Seven,Dynamo,Infernus,Yamato,Vindicta,Pocket,Haze,Abrams,Grey Talon,Bebop
6300337,The Amber Hand,McGinnis,Vindicta,Warden,Abrams,Paradox,Infernus,Grey Talon,Bebop,Haze,Seven,Lady Geist,Wraith
6300338,The Amber Hand,Yamato,Seven,Bebop,Dynamo,McGinnis,Grey Talon,Abrams,Lady Geist,Infernus,Shiv,Haze,Vindicta
6300339,The Sapphire Flame,Paradox,Viscous,Abrams,Pocket,Wraith,Bebop,Lash,Lady Geist,Kelvin,Grey Talon,Haze,McGinnis
6300343,The Sapphire Flame,Grey Talon,Haze,Infernus,Yamato,Pocket,Warden,Seven,Wraith,Bebop,Vindicta,Dynamo,Lady Geist
6300346,The Sapphire Flame,Wraith,Lady Geist,Abrams,Warden,Bebop,Vindicta,Seven,Haze,Shiv,Dynamo,Infernus,Ivy
6300352,The Sapphire Flame,Wraith,Bebop,Mo & Krill,Haze,Grey Talon,Infernus,Vindicta,Lash,Shiv,Seven,Paradox,Yamato
6300354,The Amber Hand,Abrams,Grey Talon,Haze,Lady Geist,McGinnis,Vindicta,Seven,Bebop,Infernus,Yamato,Wraith,Paradox
6300355,The Amber Hand,Bebop,Paradox,Vindicta,McGinnis,Seven,Wraith,Shiv,Yamato,Haze,Infernus,Pocket,Abrams
6300356,The Sapphire Flame,Mo & Krill,Dynamo,Shiv,Haze,Ivy,McGinnis,Grey Talon,Seven,Infernus,Wraith,Lady Geist,Bebop
6300357,The Sapphire Flame,Kelvin,Haze,Bebop,Pocket,Grey Talon,Mo & Krill,Infernus,Wraith,Vindicta,Seven,Paradox,McGinnis
6300358,The Amber Hand,Haze,McGinnis,Seven,Dynamo,Vindicta,Kelvin,Bebop,Wraith,Lady Geist,Grey Talon,Viscous,Paradox
6300360,The Sapphire Flame,Mo & Krill,Infernus,Dynamo,Seven,Abrams,Bebop,Haze,McGinnis,Ivy,Lady Geist,Vindicta,Kelvin
6300361,The Sapphire Flame,Seven,Haze,Yamato,Lady Geist,Bebop,Vindicta,Dynamo,McGinnis,Infernus,Pocket,Abrams,Wraith
6300363,The Sapphire Flame,Bebop,Wraith,Viscous,Shiv,Grey Talon,Haze,Infernus,Lady Geist,Vindicta,Dynamo,Lash,Seven
6300364,The Amber Hand,Grey Talon,Warden,Seven,Haze,Abrams,Vindicta,Wraith,Yamato,Lash,Infernus,Paradox,Shiv
6300365,The Sapphire Flame,Bebop,Kelvin,Seven,Yamato,Grey Talon,Abrams,Haze,Warden,Infernus,Wraith,Shiv,Viscous
6300367,The Amber Hand,Warden,Vindicta,Wraith,Bebop,Abrams,McGinnis,Yamato,Haze,Paradox,Infernus,Ivy,Seven
6300368,The Sapphire Flame,Abrams,Mo & Krill,McGinnis,Yamato,Bebop,Vindicta,Infernus,Haze,Warden,Ivy,Seven,Wraith
6300369,The Amber Hand,Dynamo,Lady Geist,Warden,Lash,McGinnis,Grey Talon,Kelvin,Seven,Paradox,Bebop,Ivy,Infernus
6300370,The Amber Hand,Infernus,Kelvin,Bebop,Pocket,Shiv,McGinnis,Lady Geist,Vindicta,Dynamo,Wraith,Viscous,Seven
6300371,The Sapphire Flame,Haze,McGinnis,Abrams,Wraith,Infernus,Warden,Grey Talon,Viscous,Bebop,Seven,Mo & Krill,Pocket
6300372,The Sapphire Flame,Haze,Shiv,Kelvin,Grey Talon,Mo & Krill,Abrams,Warden,Yamato,McGinnis,Seven,Viscous,Bebop
6300375,The Sapphire Flame,Viscous,Infernus,Dynamo,Bebop,McGinnis,Wraith,Warden,Paradox,Kelvin,Shiv,Seven,Haze
6300377,The Sapphire Flame,Bebop,Mo & Krill,Yamato,Infernus,Grey Talon,Shiv,Warden,Haze,Seven,McGinnis,Paradox,Viscous
6300378,The Sapphire Flame,Pocket,McGinnis,Yamato,Vindicta,Abrams,Kelvin,Paradox,Seven,Bebop,Haze,Wraith,Ivy
6300381,The Amber Hand,Haze,Vindicta,Pocket,Seven,Infernus,Warden,Kelvin,Grey Talon,Lady Geist,Viscous,Abrams,Wraith
6300382,The Sapphire Flame,Haze,Seven,Lady Geist,Yamato,Pocket,Wraith,Bebop,Infernus,Grey Talon,McGinnis,Warden,Kelvin
6300386,The Amber Hand,Vindicta,Bebop,Infernus,Ivy,Abrams,Haze,Warden,Shiv,Seven,Lash,Pocket,Grey Talon
6300388,The Sapphire Flame,Abrams,Yamato,Paradox,Bebop,Viscous,Shiv,McGinnis,Haze,Mo & Krill,Wraith,Lady Geist,Infernus
6300394,The Amber Hand,Infernus,Haze,Abrams,Kelvin,Yamato,Warden,Seven,McGinnis,Pocket,Wraith,Bebop,Grey Talon
6300396,The Sapphire Flame,Vindicta,Yamato,Haze,Kelvin,McGinnis,Grey Talon,Infernus,Lady Geist,Seven,Ivy,Wraith,Bebop
6300397,The Sapphire Flame,Lady Geist,Infernus,McGinnis,Mo & Krill,Wraith,Shiv,Abrams,Pocket,Vindicta,Seven,Grey Talon,Haze
6300398,The Sapphire Flame,Seven,Wraith,Vindicta,Grey Talon,Pocket,Haze,Kelvin,Bebop,McGinnis,Infernus,Shiv,Mo & Krill
6300400,The Sapphire Flame,Infernus,McGinnis,Kelvin,Seven,Haze,Wraith,Vindicta,Lady Geist,Bebop,Abrams,Paradox,Grey Talon
6300401,The Sapphire Flame,Bebop,McGinnis,Vindicta,Viscous,Grey Talon,Dynamo,Infernus,Warden,Paradox,Abrams,Seven,Haze
6300402,The Sapphire Flame,Pocket,Warden,Mo & Krill,Abrams,Bebop,Haze,Wraith,Grey Talon,Infernus,Lady Geist,Vindicta,Seven
6300403,The Amber Hand,Yamato,Lash,Seven,Warden,Wraith,Paradox,Ivy,Infernus,Vindicta,Pocket,Haze,Grey Talon
6300404,The Sapphire Flame,Seven,Warden,Paradox,Wraith,Abrams,Grey Talon,Lady Geist,Kelvin,Infernus,Haze,Shiv,Viscous
6300405,The Sapphire Flame,Grey Talon,Warden,Shiv,Paradox,Vindicta,Seven,Infernus,Haze,Kelvin,Wraith,Yamato,Bebop
6300406,The Amber Hand,Paradox,Haze,Grey Talon,Seven,Wraith,Vindicta,Viscous,Yamato,Dynamo,Infernus,Lady Geist,Bebop
6300407,The Amber Hand,Wraith,McGinnis,Haze,Infernus,Yamato,Vindicta,Grey Talon,Seven,Pocket,Paradox,Lady Geist,Bebop
6300408,The Amber Hand,Paradox,Ivy,Wraith,Warden,Dynamo,Yamato,Seven,Viscous,Vindicta,Lady Geist,Haze,Pocket
6300409,The Sapphire Flame,Kelvin,Seven,Dynamo,Shiv,Viscous,Abrams,Haze,Infernus,Wraith,McGinnis,Vindicta,Grey Talon
6300410,The Amber Hand,Warden,Vindicta,Grey Talon,Infernus,Abrams,Haze,Seven,Kelvin,Bebop,McGinnis,Wraith,Dynamo
6300415,The Sapphire Flame,Vindicta,Kelvin,Seven,McGinnis,Wraith,Ivy,Mo & Krill,Grey Talon,Shiv,Abrams,Infernus,Bebop
6300419,The Sapphire Flame,Shiv,Seven,Paradox,Haze,Lady Geist,Bebop,Wraith,Grey Talon,Vindicta,McGinnis,Infernus,Dynamo
6300422,The Sapphire Flame,Bebop,Abrams,Dynamo,Vindicta,Lady Geist,Infernus,Kelvin,McGinnis,Pocket,Seven,Paradox,Haze
6300423,The Amber Hand,Yamato,Seven,McGinnis,Haze,Paradox,Warden,Wraith,Dynamo,Infernus,Vindicta,Abrams,Bebop
6300424,The Amber Hand,Bebop,Grey Talon,Ivy,Lady Geist,Infernus,Haze,Mo & Krill,Wraith,Paradox,Vindicta,Seven,McGinnis
6300425,The Sapphire Flame,Wraith,Seven,Paradox,Shiv,Grey Talon,Infernus,Bebop,Viscous,Mo & Krill,Haze,Lady Geist,McGinnis
6300426,The Sapphire Flame,Abrams,Dynamo,McGinnis,Pocket,Wraith,Grey Talon,Vindicta,Haze,Seven,Lady Geist,Bebop,Paradox
6300427,The Sapphire Flame,Wraith,Vindicta,McGinnis,Paradox,Infernus,Lady Geist,Grey Talon,Haze,Seven,Yamato,Bebop,Shiv
6300428,The Amber Hand,Haze,Viscous,McGinnis,Seven,Yamato,Mo & Krill,Abrams,Warden,Grey Talon,Wraith,Infernus,Paradox
6300429,The Sapphire Flame,Pocket,Shiv,Haze,Kelvin,Yamato,Lady Geist,Vindicta,Wraith,Dynamo,Seven,Warden,McGinnis
6300430,The Sapphire Flame,Shiv,Lash,Abrams,Wraith,Grey Talon,Haze,Vindicta,Infernus,Kelvin,Bebop,Seven,Yamato
6300434,The Sapphire Flame,Pocket,Kelvin,Warden,Yamato,Haze,Paradox,Dynamo,McGinnis,Wraith,Ivy,Abrams,Seven
6300435,The Sapphire Flame,Viscous,Pocket,Abrams,Lash,Lady Geist,Bebop,Mo & Krill,Infernus,Grey Talon,Seven,Kelvin,Shiv
6300438,The Sapphire Flame,Vindicta,Abrams,Wraith,Dynamo,Bebop,Lash,McGinnis,Yamato,Seven,Lady Geist,Haze,Infernus
6300440,The Sapphire Flame,Mo & Krill,McGinnis,Seven,Vindicta,Bebop,Kelvin,Haze,Abrams,Dynamo,Wraith,Warden,Pocket
6300441,The Sapphire Flame,Mo & Krill,Wraith,Vindicta,Ivy,Pocket,Lady Geist,Haze,Seven,Yamato,Shiv,Infernus,Bebop
6300442,The Sapphire Flame,Grey Talon,Paradox,Dynamo,Abrams,Bebop,Vindicta,Haze,Wraith,McGinnis,Kelvin,Seven,Infernus
6300443,The Amber Hand,Haze,Seven,Yamato,Grey Talon,Pocket,Ivy,Infernus,Wraith,McGinnis,Shiv,Paradox,Lash
6300444,The Sapphire Flame,Kelvin,Warden,McGinnis,Shiv,Bebop,Yamato,Seven,Infernus,Vindicta,Haze,Wraith,Lady Geist
6300445,The Amber Hand,Kelvin,Dynamo,Vindicta,Viscous,Ivy,Warden,Seven,Wraith,Mo & Krill,Haze,Infernus,Lady Geist
6300448,The Sapphire Flame,Seven,Mo & Krill,Grey Talon,Haze,Paradox,Infernus,Warden,Lash,McGinnis,Yamato,Vindicta,Lady Geist
6300449,The Amber Hand,Yamato,Bebop,Wraith,McGinnis,Seven,Lady Geist,Kelvin,Infernus,Dynamo,Grey Talon,Viscous,Shiv
6300450,The Sapphire Flame,Abrams,McGinnis,Infernus,Viscous,Mo & Krill,Vindicta,Shiv,Grey Talon,Bebop,Haze,Warden,Wraith
6300451,The Sapphire Flame,Vindicta,Shiv,Bebop,Wraith,Paradox,Pocket,Warden,Seven,McGinnis,Haze,Infernus,Grey Talon
6300454,The Sapphire Flame,Ivy,Paradox,Mo & Krill,Dynamo,Lady Geist,Bebop,Abrams,Yamato,Pocket,Shiv,Viscous,Infernus
6300457,The Sapphire Flame,Yamato,Lash,Bebop,Grey Talon,Paradox,Vindicta,McGinnis,Seven,Infernus,Abrams,Ivy,Kelvin
6300460,The Amber Hand,Infernus,Wraith,Viscous,Lash,Haze,McGinnis,Vindicta,Bebop,Kelvin,Seven,Abrams,Dynamo
6300461,The Amber Hand,Kelvin,Abrams,McGinnis,Viscous,Vindicta,Bebop,Haze,Wraith,Infernus,Grey Talon,Pocket,Seven
6300462,The Amber Hand,Mo & Krill,Pocket,Dynamo,Paradox,Haze,Kelvin,Shiv,Viscous,Vindicta,Seven,Yamato,Wraith
6300463,The Sapphire Flame,Seven,Paradox,Grey Talon,Yamato,Shiv,Lady Geist,Wraith,Infernus,Bebop,Vindicta,Haze,McGinnis
6300469,The Sapphire Flame,Ivy,Grey Talon,Seven,Bebop,Wraith,Warden,Haze,Kelvin,McGinnis,Shiv,Viscous,Infernus
6300471,The Amber Hand,Lady Geist,McGinnis,Wraith,Seven,Paradox,Infernus,Vindicta,Haze,Grey Talon,Abrams,Warden,Bebop
6300472,The Amber Hand,Seven,Vindicta,Haze,Lady Geist,Yamato,Grey Talon,McGinnis,Wraith,Lash,Warden,Mo & Krill,Bebop
6300473,The Sapphire Flame,Vindicta,Wraith,Shiv,Lady Geist,Mo & Krill,Ivy,Seven,Abrams,Haze,Bebop,McGinnis,Infernus
6300474,The Amber Hand,McGinnis,Seven,Pocket,Warden,Yamato,Infernus,Haze,Vindicta,Kelvin,Lash,Abrams,Lady Geist
6300475,The Sapphire Flame,Bebop,Vindicta,Dynamo,Wraith,Haze,Paradox,Seven,Warden,Shiv,Grey Talon,Pocket,Kelvin
6300481,The Sapphire Flame,Haze,Abrams,Yamato,Shiv,Ivy,Grey Talon,Infernus,Vindicta,Seven,Dynamo,Wraith,Kelvin
6300482,The Amber Hand,Grey Talon,Bebop,Vindicta,Lash,Paradox,Kelvin,McGinnis,Pocket,Mo & Krill,Viscous,Seven,Infernus
6300486,The Amber Hand,Bebop,Shiv,Grey Talon,Lady Geist,Mo & Krill,Pocket,Haze,Abrams,Viscous,Wraith,Paradox,Infernus
6300487,The Sapphire Flame,Lady Geist,Paradox,Shiv,Bebop,Vindicta,Viscous,Grey Talon,Kelvin,Wraith,Infernus,Haze,Seven
6300488,The Sapphire Flame,Warden,McGinnis,Vindicta,Seven,Infernus,Kelvin,Paradox,Dynamo,Grey Talon,Ivy,Haze,Bebop
6300489,The Sapphire Flame,Yamato,Mo & Krill,Vindicta,McGinnis,Warden,Infernus,Grey Talon,Dynamo,Haze,Seven,Shiv,Kelvin
6300490,The Sapphire Flame,Infernus,Bebop,Haze,Grey Talon,McGinnis,Warden,Paradox,Seven,Viscous,Lady Geist,Wraith,Mo & Krill
6300491,The Sapphire Flame,Mo & Krill,Paradox,Lady Geist,Dynamo,Infernus,Vindicta,Abrams,Lash,Haze,Shiv,Seven,Grey Talon
6300492,The Amber Hand,Pocket,Seven,Vindicta,Lady Geist,Warden,Abrams,Wraith,Infernus,Yamato,Kelvin,Haze,Grey Talon
6300494,The Sapphire Flame,Warden,Grey Talon,Lady Geist,Ivy,Bebop,Yamato,Paradox,Lash,Haze,Shiv,Vindicta,Mo & Krill
6300500,The Sapphire Flame,Mo & Krill,Dynamo,Vindicta,McGinnis,Haze,Lady Geist,Warden,Grey Talon,Infernus,Seven,Wraith,Ivy
6300501,The Sapphire Flame,Bebop,Mo & Krill,Lady Geist,Abrams,Warden,Seven,Lash,Vindicta,Pocket,Wraith,Kelvin,McGinnis
6300502,The Sapphire Flame,Seven,Warden,Vindicta,Viscous,Lady Geist,Grey Talon,McGinnis,Yamato,Bebop,Paradox,Kelvin,Infernus
6300503,The Amber Hand,Vindicta,McGinnis,Mo & Krill,Lady Geist,Infernus,Yamato,Dynamo,Haze,Grey Talon,Wraith,Ivy,Seven
6300504,The Sapphire Flame,Viscous,Infernus,Lady Geist,Grey Talon,Haze,Bebop,Seven,Wraith,Mo & Krill,Paradox,Vindicta,McGinnis
6300506,The Amber Hand,Abrams,McGinnis,Infernus,Vindicta,Pocket,Bebop,Wraith,Dynamo,Haze,Warden,Seven,Grey Talon
6300509,The Sapphire Flame,Abrams,Lady Geist,Vindicta,Haze,McGinnis,Lash,Dynamo,Yamato,Shiv,Bebop,Warden,Wraith
6300511,The Amber Hand,Vindicta,Paradox,Dynamo,Seven,Pocket,Abrams,Grey Talon,Haze,Yamato,Warden,Shiv,Infernus
6300512,The Sapphire Flame,Paradox,Wraith,Ivy,Abrams,Bebop,Lash,Lady Geist,McGinnis,Kelvin,Yamato,Warden,Infernus
6300513,The Sapphire Flame,Wraith,Ivy,Infernus,Abrams,Warden,Shiv,Paradox,Vindicta,Bebop,Grey Talon,Haze,Seven
6300514,The Sapphire Flame,Wraith,Paradox,Mo & Krill,Haze,Grey Talon,Yamato,Bebop,Kelvin,Infernus,Abrams,Shiv,McGinnis
6300515,The Amber Hand,Shiv,Infernus,Viscous,Abrams,Mo & Krill,Ivy,Paradox,Grey Talon,Haze,Kelvin,Seven,McGinnis
6300519,The Sapphire Flame,Lady Geist,Bebop,Shiv,Haze,Vindicta,Ivy,Grey Talon,Yamato,Infernus,McGinnis,Abrams,Seven
6300520,The Sapphire Flame,Seven,Haze,Dynamo,Lady Geist,Yamato,McGinnis,Bebop,Kelvin,Pocket,Vindicta,Warden,Abrams
6300521,The Sapphire Flame,Warden,Paradox,Shiv,Kelvin,Grey Talon,Seven,Wraith,Pocket,Viscous,Mo & Krill,Abrams,Haze
6300522,The Amber Hand,Ivy,Paradox,Warden,Yamato,Haze,Bebop,Lash,McGinnis,Vindicta,Wraith,Shiv,Seven
6300523,The Sapphire Flame,Haze,Seven,Vindicta,Bebop,Wraith,Viscous,Mo & Krill,Abrams,Warden,Shiv,McGinnis,Grey Talon
6300524,The Amber Hand,Warden,Seven,Wraith,Pocket,Vindicta,Lady Geist,Infernus,Kelvin,Shiv,Ivy,Bebop,Haze
6300525,The Amber Hand,Haze,Wraith,Pocket,Infernus,Lash,Paradox,Seven,Mo & Krill,Grey Talon,Shiv,Ivy,Vindicta
6300528,The Amber Hand,Seven,Abrams,McGinnis,Haze,Warden,Infernus,Vindicta,Grey Talon,Bebop,Paradox,Shiv,Wraith
6300532,The Amber Hand,Paradox,Wraith,Seven,Vindicta,Infernus,Grey Talon,Haze,Dynamo,Bebop,Pocket,Lady Geist,McGinnis
6300533,The Amber Hand,Paradox,Lady Geist,Infernus,McGinnis,Grey Talon,Haze,Abrams,Vindicta,Dynamo,Seven,Wraith,Bebop
6300534,The Sapphire Flame,Viscous,Lady Geist,Mo & Krill,Pocket,Dynamo,Bebop,Wraith,Infernus,Vindicta,Yamato,Haze,Grey Talon
6300535,The Amber Hand,Haze,Shiv,Viscous,Vindicta,McGinnis,Abrams,Warden,Grey Talon,Wraith,Bebop,Seven,Infernus
6300536,The Sapphire Flame,Shiv,Infernus,Haze,Warden,McGinnis,Lady Geist,Dynamo,Mo & Krill,Vindicta,Grey Talon,Kelvin,Wraith
6300538,The Sapphire Flame,Haze,Wraith,Grey Talon,Kelvin,McGinnis,Lash,Viscous,Bebop,Warden,Seven,Infernus,Dynamo
6300540,The Amber Hand,Warden,Dynamo,Paradox,Lady Geist,Shiv,Seven,Pocket,Wraith,Lash,Ivy,Bebop,Abrams
6300541,The Amber Hand,Lash,Bebop,Haze,McGinnis,Kelvin,Abrams,Warden,Wraith,Dynamo,Seven,Vindicta,Infernus
6300543,The Sapphire Flame,Vindicta,Paradox,Dynamo,Haze,Warden,Seven,Infernus,McGinnis,Wraith,Lady Geist,Ivy,Kelvin
6300544,The Amber Hand,Lady Geist,Seven,Bebop,Yamato,Mo & Krill,Warden,Paradox,Dynamo,Haze,Lash,Grey Talon,Viscous
6300545,The Amber Hand,Lady Geist,Vindicta,Grey Talon,Kelvin,Haze,Infernus,Mo & Krill,Paradox,Shiv,Seven,Wraith,Bebop
6300548,The Amber Hand,Wraith,Dynamo,Shiv,Lady Geist,Haze,Vindicta,Infernus,Viscous,Ivy,Lash,Abrams,Mo & Krill
6300551,The Sapphire Flame,Vindicta,Paradox,Lady Geist,Wraith,Bebop,Kelvin,Dynamo,Warden,Seven,Pocket,Haze,Infernus
6300556,The Sapphire Flame,Lady Geist,Grey Talon,Mo & Krill,Haze,Vindicta,McGinnis,Seven,Wraith,Bebop,Infernus,Shiv,Kelvin
6300557,The Amber Hand,Haze,Vindicta,Wraith,Infernus,Pocket,Ivy,Seven,Abrams,McGinnis,Grey Talon,Bebop,Lash
6300558,The Amber Hand,Seven,Bebop,Mo & Krill,Lady Geist,Lash,Viscous,Haze,Grey Talon,Warden,Shiv,Dynamo,Pocket
6300559,The Sapphire Flame,Ivy,Mo & Krill,Shiv,Bebop,Abrams,Dynamo,Infernus,Paradox,Warden,Haze,Lady Geist,Pocket
6300560,The Sapphire Flame,Pocket,Dynamo,Grey Talon,Lady Geist,Haze,Ivy,Wraith,Lash,Abrams,Warden,Yamato,Seven
6300564,The Amber Hand,Grey Talon,Infernus,Warden,Mo & Krill,Pocket,Seven,Lash,Yamato,Paradox,McGinnis,Dynamo,Kelvin
6300565,The Amber Hand,McGinnis,Abrams,Grey Talon,Shiv,Kelvin,Seven,Viscous,Warden,Paradox,Dynamo,Pocket,Vindicta
6300567,The Sapphire Flame,Bebop,Grey Talon,McGinnis,Lash,Haze,Yamato,Lady Geist,Infernus,Paradox,Wraith,Vindicta,Seven
6300572,The Sapphire Flame,Haze,Lash,Paradox,Mo & Krill,Seven,Infernus,Wraith,Yamato,Lady Geist,McGinnis,Bebop,Abrams
6300574,The Sapphire Flame,Kelvin,Pocket,Vindicta,McGinnis,Lash,Bebop,Haze,Wraith,Mo & Krill,Warden,Infernus,Seven
6300575,The Sapphire Flame,McGinnis,Seven,Yamato,Lady Geist,Vindicta,Warden,Infernus,Wraith,Haze,Lash,Pocket,Kelvin
6300576,The Sapphire Flame,Dynamo,Kelvin,Paradox,Infernus,Abrams,Viscous,Grey Talon,Mo & Krill,Seven,Haze,Ivy,Wraith
6300577,The Sapphire Flame,Vindicta,Lash,Bebop,Yamato,Wraith,Seven,Paradox,Shiv,Infernus,Dynamo,Grey Talon,Haze
6300578,The Sapphire Flame,Haze,Warden,Abrams,Kelvin,Infernus,Grey Talon,Vindicta,Dynamo,Bebop,Seven,Yamato,Wraith
6300579,The Amber Hand,Warden,Grey Talon,Yamato,Mo & Krill,Viscous,Seven,Wraith,Infernus,Vindicta,McGinnis,Abrams,Haze
6300580,The Sapphire Flame,Infernus,Seven,McGinnis,Paradox,Bebop,Wraith,Haze,Kelvin,Grey Talon,Dynamo,Vindicta,Yamato
6300583,The Amber Hand,Haze,Seven,Paradox,Viscous,Pocket,Shiv,Kelvin,Warden,Abrams,Grey Talon,McGinnis,Mo & Krill
6300584,The Sapphire Flame,Lady Geist,Haze,Mo & Krill,Shiv,Wraith,Abrams,Warden,Lash,Ivy,Seven,Infernus,McGinnis
6300587,The Sapphire Flame,Lash,Dynamo,Lady Geist,Pocket,Grey Talon,Seven,Warden,Mo & Krill,Abrams,McGinnis,Haze,Wraith
6300589,The Amber Hand,Kelvin,Pocket,Bebop,Yamato,Vindicta,Abrams,Ivy,Paradox,Haze,Wraith,Seven,Grey Talon
6300591,The Amber Hand,Paradox,Seven,Mo & Krill,Bebop,Ivy,Vindicta,McGinnis,Kelvin,Wraith,Haze,Infernus,Pocket
6300592,The Sapphire Flame,Abrams,Kelvin,Grey Talon,Warden,Dynamo,Shiv,Seven,Haze,Lash,Wraith,Viscous,Bebop
6300593,The Sapphire Flame,Bebop,Viscous,Abrams,Wraith,Lash,Paradox,Kelvin,Grey Talon,McGinnis,Haze,Infernus,Seven
6300596,The Sapphire Flame,Vindicta,Infernus,Ivy,Bebop,Yamato,Grey Talon,Warden,Lash,Seven,Abrams,Haze,Wraith
6300601,The Sapphire Flame,Lash,Infernus,Yamato,Ivy,Vindicta,Mo & Krill,Haze,Seven,Pocket,Bebop,Shiv,Wraith
6300607,The Amber Hand,Wraith,Lash,Ivy,Seven,Abrams,Grey Talon,Haze,Mo & Krill,McGinnis,Lady Geist,Infernus,Yamato
6300608,The Amber Hand,Vindicta,Ivy,Abrams,Pocket,Dynamo,McGinnis,Warden,Yamato,Infernus,Mo & Krill,Seven,Haze
6300609,The Sapphire Flame,Viscous,Shiv,Warden,Lash,Dynamo,Haze,Yamato,Mo & Krill,Infernus,Vindicta,Abrams,Seven
6300612,The Amber Hand,Haze,Abrams,Viscous,Lash,Pocket,Seven,Bebop,Paradox,Mo & Krill,Ivy,Infernus,Wraith
6300613,The Sapphire Flame,Grey Talon,Vindicta,Wraith,Haze,Warden,Yamato,Dynamo,Bebop,Seven,Abrams,Shiv,Infernus
6300617,The Amber Hand,Warden,Yamato,Grey Talon,Seven,Infernus,Vindicta,McGinnis,Haze,Wraith,Bebop,Lash,Kelvin
6300618,The Sapphire Flame,Seven,Pocket,Dynamo,Haze,Paradox,Vindicta,Grey Talon,Warden,McGinnis,Wraith,Infernus,Bebop
6300619,The Amber Hand,Shiv,Abrams,Grey Talon,Mo & Krill,Seven,Haze,Infernus,Kelvin,Vindicta,Lash,Warden,Bebop
6300621,The Amber Hand,Ivy,Infernus,Shiv,Abrams,Viscous,McGinnis,Haze,Seven,Bebop,Yamato,Vindicta,Dynamo
6300625,The Amber Hand,Grey Talon,Bebop,Infernus,Vindicta,Pocket,Warden,Haze,Seven,Wraith,Mo & Krill,Ivy,Yamato
6300626,The Sapphire Flame,Infernus,Yamato,Haze,Bebop,Lash,Kelvin,Ivy,Seven,Wraith,Viscous,Shiv,Lady Geist
6300632,The Sapphire Flame,Wraith,Pocket,McGinnis,Lady Geist,Paradox,Grey Talon,Shiv,Seven,Haze,Infernus,Vindicta,Bebop
6300637,The Sapphire Flame,Bebop,Viscous,Haze,Shiv,Ivy,Seven,Wraith,Grey Talon,Infernus,Abrams,Warden,Mo & Krill
6300638,The Sapphire Flame,Abrams,Bebop,McGinnis,Vindicta,Seven,Infernus,Ivy,Paradox,Wraith,Warden,Pocket,Haze
6300640,The Amber Hand,Bebop,Seven,Warden,McGinnis,Infernus,Paradox,Abrams,Yamato,Haze,Wraith,Mo & Krill,Viscous
6300641,The Sapphire Flame,Abrams,McGinnis,Mo & Krill,Grey Talon,Infernus,Seven,Haze,Bebop,Kelvin,Pocket,Wraith,Lash
6300642,The Amber Hand,Mo & Krill,Haze,Kelvin,Warden,Seven,Abrams,Vindicta,Wraith,McGinnis,Paradox,Yamato,Lady Geist
6300643,The Amber Hand,Bebop,Warden,McGinnis,Lash,Lady Geist,Seven,Infernus,Yamato,Haze,Shiv,Abrams,Grey Talon
6300644,The Amber Hand,Grey Talon,Haze,Seven,Infernus,Yamato,Warden,Bebop,Wraith,Lash,Mo & Krill,Paradox,Abrams
6300645,The Amber Hand,Abrams,Lady Geist,Lash,Vindicta,Mo & Krill,Dynamo,Wraith,Infernus,Shiv,Bebop,Seven,Haze
6300646,The Sapphire Flame,Wraith,Ivy,Paradox,Shiv,Grey Talon,Seven,Infernus,Vindicta,Warden,Dynamo,Lady Geist,Haze
